417 718
160 763
400 471
823 905
932 845
94 177
665 590
135 828
674 772
358 920
414 539
771 204
630 182
742 767
907 634
35 562
677 79
400 698
555 469
918 363
630 636
673 437
947 786
52 377
329 162
368 574
131 289
865 64
19 404
632 105
803 426
455 178
719 710
814 448
523 949
531 564
788 528
629 186
521 1
761 319
563 113
394 697
430 516
183 768
161 472
604 932
860 907
537 50
166 673
443 633
875 564
714 788
72 423
572 410
908 798
616 121
82 845
670 16
671 930
870 167
607 732
632 445
134 678
444 449
308 778
534 914
12 124
188 315
486 348
482 517
692 688
148 470
882 601
295 673
22 507
282 643
102 766
468 138
306 29
513 83
809 178
132 543
722 299
541 208
446 833
231 864
290 146
257 912
113 171
169 534
496 706
755 80
801 703
162 559
898 452
919 324
922 462
814 720
429 3
216 454
69 44
589 805
311 99
81 598
373 107
619 466
464 732
88 245
859 611
800 777
764 278
280 778
471 526
787 290
220 539
336 248
562 619
265 711
50 343
303 123
947 338
31 709
678 648
93 30
777 380
655 319
601 941
710 919
468 486
70 941
625 749
43 333
199 783
193 857
12 187
687 43
475 394
666 735
54 576
261 198
797 414
910 882
674 203
270 262
236 754
298 762
541 452
502 831
730 399
605 824
385 877
209 545
12 767
489 817
77 404
49 805
728 584
693 181
625 445
255 206
55 509
448 114
78 507
815 317
763 555
625 251
493 501
129 148
867 601
227 291
120 359
798 867
927 645
144 482
262 618
119 897
934 498
495 727
540 266
376 325
431 545
675 72
288 651
32 278
819 370
326 737
180 406
901 569
510 468
236 22
407 739
104 787
566 454
356 722
645 867
559 749
834 499
622 420
258 477
539 944
612 346
725 464
237 342
811 625
295 416
634 471
799 389
89 487
182 836
936 360
348 842
468 265
509 315
29 837
675 175
492 673
698 20
862 718
478 354
543 364
716 138
665 131
337 338
139 401
72 588
539 693
709 892
189 44
669 738
567 690
60 57
681 359
167 867
83 646
462 412
672 622
340 31
694 645
453 339
954 366
88 143
505 457
873 472
732 527
670 255
817 210
485 36
175 429
916 287
651 384
416 388
752 601
327 413
256 919
468 789
742 815
785 926
572 200
568 824
429 734
395 793
585 486
362 348
91 663
348 799
387 246
655 671
657 351
821 126
294 214
5 1
812 663
617 505
704 893
833 718
889 460
62 939
653 945
214 658
602 555
594 165
724 951
158 949
727 321
586 491
362 214
695 594
293 867
214 495
568 836
492 338
718 506
619 605
403 323
228 159
930 135
581 329
88 291
415 909
915 150
131 346
941 459
103 480
91 519
292 689
833 402
174 847
378 305
175 553
694 459
68 505
821 684
503 309
261 351
941 749
447 100
175 355
801 656
473 140
55 611
481 681
764 167
302 98
12 823
605 283
697 669
537 94
656 671
34 224
420 312
189 271
262 16
877 493
769 599
898 520
848 765
498 36
546 896
319 749
529 921
234 161
587 277
642 755
882 190
816 784
730 311
902 281
297 21
672 553
305 589
69 508
569 41
698 537
367 109
298 676
228 370
703 756
826 254
311 448
683 283
889 488
228 180
798 120
840 377
252 735
437 635
333 954
238 531
88 312
845 404
777 761
356 167
78 82
409 948
252 496
30 321
446 275
814 559
928 746
143 496
133 895
410 58
598 908
783 128
570 575
455 542
9 837
601 342
808 451
778 326
407 712
231 900
473 462
184 588
776 176
707 325
303 845
913 92
350 706
100 826
410 5
672 336
405 93
331 244
498 906
807 422
828 664
84 278
873 655
911 190
239 220
738 320
247 172
488 731
643 837
720 934
221 231
559 707
138 627
745 819
335 784
193 192
287 925
606 629
756 767
685 431
649 773
533 369
864 227
287 142
80 588
319 157
838 285
62 871
329 808
372 124
531 586
880 114
454 421
24 723
300 128
925 265
582 831
744 746
92 693
610 54
222 479
205 425
843 17
682 401
807 33
506 229
699 696
712 499
379 303
952 66
644 408
531 332
247 89
243 715
445 155
689 338
579 621
450 326
252 651
234 906
914 335
588 698
510 201
682 102
206 198
248 259
118 69
103 432
831 907
317 50
619 606
815 281
894 631
346 937
294 185
710 911
145 581
297 207
802 609
658 359
702 467
792 918
631 134
32 668
601 855
123 407
177 904
288 192
308 214
327 225
821 667
603 740
125 931
700 652
148 799
795 637
13 366
600 115
113 447
41 637
501 906
229 598
72 133
851 778
610 80
290 352
823 526
610 918
937 190
515 567
426 96
233 39
532 236
553 366
387 737
232 660
693 484
782 538
879 457
129 704
520 517
41 714
854 665
103 224
123 635
472 647
258 402
499 536
500 327
696 678
786 37
220 435
771 549
866 263
360 278
265 895
113 917
534 841
888 930
426 417
177 721
69 8
345 535
716 514
166 445
75 773
599 258
89 205
681 68
402 146
538 621
851 734
53 918
934 513
667 717
890 735
862 295
700 198
279 30
586 272
460 260
578 483
366 100
602 493
629 890
831 169
634 119
873 296
504 144
728 549
583 775
897 40
223 866
685 532
191 618
289 323
759 266
700 221
674 827
65 21
820 583
34 76
112 142
365 564
115 852
256 339
742 83
789 887
321 694
285 936
322 139
790 719
369 642
26 552
539 378
922 404
707 918
65 503
926 436
827 273
888 364
905 50
245 876
765 101
195 686
215 36
454 905
147 284
115 742
336 419
687 447
893 129
787 163
92 59
683 476
649 134
135 578
212 877
888 270
553 245
477 714
439 951
562 560
598 210
86 584
285 152
621 211
696 342
589 351
348 499
276 16
424 441
387 706
543 610
108 185
291 62
810 782
652 843
101 475
429 777
750 182
891 885
284 246
950 754
917 645
705 573
33 144
28 696
303 630
401 809
755 845
579 149
432 462
421 285
26 658
672 171
2 544
91 693
1 206
666 287
169 349
297 400
633 283
615 223
672 873
69 609
197 119
252 569
878 168
219 381
883 223
298 555
669 147
483 160
266 560
359 845
376 446
148 105
276 595
124 947
306 384
612 868
520 129
459 607
545 324
766 572
782 769
836 829
592 857
367 398
421 663
277 114
510 393
194 326
456 203
717 207
461 70
61 449
657 247
382 626
220 166
42 543
10 548
925 435
375 408
514 116
786 492
110 198
38 547
22 327
300 592
572 865
49 720
658 874
398 220
517 927
304 861
670 520
798 552
857 762
879 296
741 194
928 892
361 352
713 302
339 390
3 525
406 912
671 790
673 467
604 717
491 626
331 115
98 391
82 77
905 635
850 509
560 437
552 334
636 762
270 759
902 678
300 442
671 654
430 717
336 921
559 709
299 780
395 16
804 810
888 752
346 187
535 369
705 462
928 119
339 613
376 577
838 633
605 461
291 710
809 773
763 218
657 841
913 231
234 743
823 299
496 604
155 753
599 847
946 361
106 730
750 713
198 933
111 17
540 708
871 571
158 162
56 932
309 62
79 818
172 445
635 191
395 102
495 546
369 942
854 325
879 242
259 506
744 47
925 486
505 176
86 471
70 381
471 49
753 874
644 548
187 51
704 199
299 695
303 295
336 508
936 421
349 774
8 526
815 781
245 666
428 411
122 282
432 606
90 605
404 618
97 232
512 105
423 735
181 129
501 287
693 615
252 422
142 189
606 955
834 373
935 886
675 382
164 92
934 375
899 358
795 66
905 518
840 270
804 169
164 742
220 637
96 435
542 561
120 132
230 867
290 694
485 794
732 155
879 147
55 486
441 310
27 215
906 165
268 254
624 254
438 751
510 200
690 593
804 65
769 417
166 850
80 714
299 222
10 458
764 439
949 765
398 588
862 17
539 491
857 837
136 603
291 332
898 89
60 880
114 751
244 642
816 157
673 175
731 580
518 465
558 535
895 882
271 820
183 598
614 734
134 601
820 72
785 26
698 838
807 311
204 328
279 671
729 325
904 50
339 42
178 766
712 410
624 236
863 765
611 580
65 411
467 740
284 502
328 861
45 586
30 162
932 936
826 736
22 271
580 301
89 116
90 106
491 722
220 396
352 311
504 573
584 332
97 101
723 610
620 426
196 383
160 95
286 264
162 215
74 664
807 293
536 909
539 510
777 786
651 50
394 290
260 13
388 772
153 326
930 780
754 456
829 506
596 475
905 474
512 129
357 932
529 486
397 110
164 690
169 796
520 564
645 7
299 58
853 357
216 289
949 327
426 203
871 780
824 805
804 398
182 494
184 867
466 437
198 179
364 642
365 418
720 106
441 196
707 372
742 832
108 767
185 532
494 809
228 606
84 45
859 462
625 778
901 839
421 754
48 187
352 476
171 138
626 603
352 518
7 234
121 693
584 59
531 532
641 737
296 504
331 811
597 897
395 899
288 140
902 561
157 59
485 414
896 795
24 848
736 15
718 734
855 270
358 290
486 503
238 738
781 727
803 205
549 902
572 361
576 876
600 489
197 508
269 618
642 196
515 366
392 364
502 603
546 424
586 953
401 482
405 934
863 694
193 139
783 827
54 697
950 610
32 182
646 806
618 505
798 694
101 367
74 596
721 443
445 528
889 791
230 851
176 299
158 239
219 463
330 908
83 386
466 262
400 920
294 366
631 549
887 400
526 126
305 29
471 578
292 237
404 935
851 429
83 224
247 59
301 564
276 707
575 425
796 887
873 521
565 195
344 505
510 709
433 397
798 603
448 689
927 550
876 641
406 308
224 307
812 153
183 951
876 331
715 438
934 687
24 586
703 705
100 362
376 93
267 478
656 708
821 193
550 927
774 547
205 209
410 49
258 213
533 653
369 787
116 150
775 346
744 172
283 111
782 71
341 413
787 688
92 143
719 850
579 561
639 449
51 104
604 607
237 98
2 594
757 449
264 572
82 187
796 214
318 253
433 280
659 953
415 664
92 96
154 127
302 10
772 401
665 684
902 195
484 345
271 463
601 545
297 539
85 827
746 135
259 600
473 421
729 313
40 536
115 460
522 833
858 364
490 777
96 26
589 641
116 117
509 596
691 174
268 421
287 347
238 117
333 212
481 715
450 29
550 522
931 131
346 535
321 430
223 677
186 515
11 794
876 432
368 269
807 535
155 212
817 361
658 654
717 400
757 734
931 599
283 895
820 943
764 344
839 456
952 351
406 54
119 732
8 504
919 321
67 635
803 921
823 336
592 100
59 15
671 780
545 634
406 594
144 757
91 520
494 2
296 602
317 454
373 25
47 813
486 349
399 638
837 292
477 640
940 946
491 22
85 400
363 722
71 232
314 845
721 232
320 783
146 391
864 405
539 942
102 292
286 343
841 272
864 4
820 637
763 535
784 555
837 319
547 684
270 261
509 339
607 837
421 525
99 232
452 917
827 764
610 273
497 402
868 682
388 71
504 775
361 469
729 345
259 306
645 911
387 915
619 696
711 232
240 656
798 258
449 270
787 418
872 136
385 714
388 610
597 114
754 559
674 898
6 64
616 95
318 374
745 42
217 495
483 187
151 420
815 795
26 589
893 339
472 102
382 681
568 547
41 842
904 510
207 125
358 849
626 564
914 609
681 378
884 791
520 952
649 833
941 259
528 542
356 655
305 651
743 167
369 249
98 450
150 651
134 593
485 675
732 319
952 200
236 897
365 728
576 756
97 154
276 642
949 42
736 906
741 802
151 274
264 345
798 268
58 861
800 234
583 746
470 481
328 176
916 816
131 751
135 704
102 651
910 612
253 703
513 910
109 240
42 366
760 2
559 612
545 285
908 215
743 52
130 518
612 902
635 914
68 411
325 953
144 443
733 834
55 378
149 241
248 917
191 289
177 5
822 24
275 912
120 644
528 667
361 638
178 28
586 353
241 731
313 105
386 442
869 575
926 245
269 377
144 35
881 779
164 401
2 714
665 621
151 288
391 369
89 937
479 519
939 606
779 712
672 435
51 772
897 200
615 93
730 882
923 825
185 63
463 74
56 663
491 885
876 813
679 109
559 840
447 482
820 584
433 506
293 259
719 492
497 424
801 949
584 576
125 458
516 378
611 828
266 246
488 826
678 580
588 596
882 227
631 598
49 404
584 212
311 922
565 897
464 295
326 120
217 574
35 86
715 552
609 720
765 536
341 721
269 617
255 766
425 839
101 298
410 513
357 331
930 315
658 453
605 287
868 524
154 522
304 334
656 907
197 29
532 717
611 76
941 345
78 376
459 241
572 942
482 494
847 757
224 424
572 208
113 138
204 807
367 757
300 56
68 761
149 20
418 47
220 940
576 605
560 273
506 852
159 851
399 309
25 429
211 406
767 181
900 234
37 279
816 383
607 704
123 556
217 697
309 670
453 793
347 753
45 809
337 880
935 191
288 257
368 650
666 407
82 379
869 941
29 640
910 827
872 783
890 626
686 939
148 895
916 692
777 304
481 498
796 847
193 422
563 670
931 7
309 812
157 467
174 499
838 668
875 674
146 836
626 378
899 808
40 446
635 837
102 300
945 816
865 479
695 196
147 466
347 916
390 828
547 286
714 687
536 855
756 136
862 294
